"","res1","res2","res3"
"1",30.2029999999995,7.46500000000015,9.89899999999943
"2",0.764298575505797,0.818423198363047,0.738228489894395
"3",1,0.979591836734694,0.990196078431373
"4",0.956340956340956,0.966740576496674,0.974874371859296
