"","res1","res2","res3"
"1",2812.527,2844.369,2313.147
"2",0.816547018722676,0.804674267529022,0.757086641996717
"3",0.942800788954635,0.949897750511247,0.948959365708622
"4",0.990413989255241,0.987031700288184,0.988223502881483
