"","res1","res2","res3"
"1",11814.662,4851.08,1186.257
"2",0.800542032441364,0.725715718464544,0.621866725945267
"3",0.942148760330578,0.976661593099949,0.99508116084604
"4",0.989859184531316,0.981252426645959,0.964478473704029
