"","res1","res2","res3"
"1",316.128000000001,96.1579999999994,115.449999999999
"2",0.767053709017216,0.724325580398255,0.649669576567853
"3",0.928286852589641,0.985915492957746,0.996926229508197
"4",0.98989260897031,0.976460137685987,0.965705765407555
