"","res1","res2","res3"
"1",11456.99,1360.524,1403.946
"2",0.872127230182331,0.787171713213554,0.687032928351077
"3",0.992805755395683,0.999507389162562,1
"4",0.993482945288275,0.984752365052866,0.979139259537681
