"","time95","time90","time80"
"1",576.135999999999,573.77,574.049999999999
"2",572.647000000001,573.448999999999,572.527
"3",576.058999999999,571.546,768.793
"4",574.098,576.371000000001,573.041000000001
"5",576.681,572.513000000003,576.062000000002
"6",573.448,575.932000000001,572.988000000001
"7",575.968000000001,573.153999999999,576.327999999998
"8",573.113000000001,575.847999999998,574.024000000001
"9",1531.942,572.412,576.012999999999
"10",1523.615,575.66,572.855
