"","res1","res2","res3"
"1",69.158,67.16,66.4739999999999
"2",0.926681564478305,0.893228889045016,0.793603657396814
"3",1,0.997946611909651,0.994094488188976
"4",0.996216102585663,0.998892089519167,0.998744979919679
