"","res1","res2","res3"
"1",1790.851,1853.429,1822.6
"2",0.934959322887651,0.895253628816635,0.79712866644696
"3",0.99920445505171,0.994455445544554,0.99681592039801
"4",0.997472939392663,0.998665183537264,0.999048811013767
