"","time95","time90","time80"
"1",65.277,63.837,64.446
"2",64.6510000000001,64.0680000000001,64.5309999999999
"3",64.251,64.511,64.484
"4",64.155,63.54,64.4010000000001
"5",64.48,63.7639999999999,65.4450000000002
"6",67.105,64.1560000000002,64.1009999999999
"7",65.566,64.4180000000001,64.8029999999999
"8",64.377,64.2650000000001,64.7660000000001
"9",62.7830000000001,62.8440000000001,63.2930000000001
"10",63.306,62.4570000000003,62.8510000000001
