"","res1","res2","res3"
"1",459.646999999997,537.601999999999,339.053
"2",0.940448426633127,0.901214700840426,0.803542355565132
"3",1,1,0.997960224375319
"4",0.998945926004005,0.999889061459951,0.999751212837418
