"","res1","res2","res3"
"1",46.3080000000045,18.7220000000088,26.7849999999889
"2",0.750944791523276,0.872192762001415,0.766076488669665
"3",1,1,1
"4",0.960905349794239,0.993506493506494,0.997395833333333
