"","res1","res2","res3"
"1",186.311999999991,102.231,116.442999999999
"2",0.945307269347998,0.899127415726169,0.798107636978564
"3",1,0.997983870967742,1
"4",0.999578503688093,0.999333925399645,0.99949924887331
